Nodo: 309277975, Data: {'y': 4.0605508, 'x': -73.4289254, 'street_count': 3}
Nodo: 1135712348, Data: {'y': 4.1282385, 'x': -73.6260257, 'street_count': 4}
Nodo: 1135712372, Data: {'y': 4.1455494, 'x': -73.620237, 'street_count': 3}
Nodo: 1135712375, Data: {'y': 4.1540588, 'x': -73.6101111, 'street_count': 1}
Nodo: 1135712376, Data: {'y': 4.1403842, 'x': -73.6372713, 'street_count': 4}
Nodo: 1135712377, Data: {'y': 4.1292195, 'x': -73.5898657, 'street_count': 4}
Nodo: 1135712380, Data: {'y': 4.1218891, 'x': -73.6283492, 'street_count': 4}
Nodo: 1135712398, Data: {'y': 4.1527178, 'x': -73.6173435, 'street_count': 3}
Nodo: 1135712400, Data: {'y': 4.1565793, 'x': -73.6310919, 'street_count': 3}
Nodo: 1135712401, Data: {'y': 4.1303082, 'x': -73.634226, 'street_count': 3}
Nodo: 1135712403, Data: {'y': 4.1457507, 'x': -73.5829203, 'street_count': 3}
Nodo: 1135712422, Data: {'y': 4.1587542, 'x': -73.6392955, 'street_count': 4}
Nodo: 1135712426, Data: {'y': 4.1227927, 'x': -73.6227395, 'street_count': 4}
Nodo: 1135712429, Data: {'y': 4.1578757, 'x': -73.6362199, 'street_count': 4}
Nodo: 1135712430, Data: {'y': 4.1462282, 'x': -73.6157013, 'street_count': 3}
Nodo: 1135712441, Data: {'y': 4.1206447, 'x': -73.6253602, 'street_count': 3}
Nodo: 1135712444, Data: {'y': 4.1441548, 'x': -73.6425662, 'street_count': 4}
Nodo: 1135712445, Data: {'y': 4.1394866, 'x': -73.5857268, 'street_count': 3}
Nodo: 1135712447, Data: {'y': 4.1363131, 'x': -73.6543559, 'street_count': 3}
Nodo: 1135712448, Data: {'y': 4.1288018, 'x': -73.616611, 'street_count': 3}
Nodo: 1135712451, Data: {'y': 4.1322333, 'x': -73.6198196, 'street_count': 4}
Nodo: 1135712466, Data: {'y': 4.1016763, 'x': -73.6535442, 'street_count': 3}
Nodo: 1135712469, Data: {'y': 4.134344, 'x': -73.627109, 'street_count': 3}
Nodo: 1135712471, Data: {'y': 4.1511361, 'x': -73.6154678, 'street_count': 4}
Nodo: 1135712475, Data: {'y': 4.1513249, 'x': -73.6377146, 'street_count': 4}
Nodo: 1135712477, Data: {'y': 4.1347212, 'x': -73.5874591, 'street_count': 3}
Nodo: 1135712487, Data: {'y': 4.1303658, 'x': -73.6209822, 'street_count': 3}
Nodo: 1135712493, Data: {'y': 4.1460725, 'x': -73.6313684, 'street_count': 4}
Nodo: 1135712505, Data: {'y': 4.1452038, 'x': -73.6118528, 'street_count': 3}
Nodo: 1135712509, Data: {'y': 4.1403668, 'x': -73.6402939, 'street_count': 3}
Nodo: 1135712511, Data: {'y': 4.1603508, 'x': -73.6519791, 'street_count': 4}
Nodo: 1135712512, Data: {'y': 4.1401089, 'x': -73.6132564, 'street_count': 3}
Nodo: 1135712513, Data: {'y': 4.1278781, 'x': -73.627819, 'street_count': 4}
Nodo: 1135712515, Data: {'y': 4.1436097, 'x': -73.6220285, 'street_count': 4}
Nodo: 1135712525, Data: {'y': 4.1361314, 'x': -73.6141606, 'street_count': 3}
Nodo: 1135712527, Data: {'y': 4.1258107, 'x': -73.628579, 'street_count': 3}
Nodo: 1135712529, Data: {'y': 4.1079989, 'x': -73.660153, 'street_count': 3}
Nodo: 1135712531, Data: {'y': 4.1531265, 'x': -73.6204724, 'street_count': 4}
Nodo: 1135712532, Data: {'y': 4.1445737, 'x': -73.6346174, 'street_count': 3}
Nodo: 1135712533, Data: {'y': 4.1244503, 'x': -73.6323502, 'street_count': 3}
Nodo: 1135712535, Data: {'y': 4.1376893, 'x': -73.5890329, 'street_count': 4}
Nodo: 1135712537, Data: {'y': 4.1416877, 'x': -73.6161945, 'street_count': 3}
Nodo: 1135712541, Data: {'y': 4.1223024, 'x': -73.6456868, 'street_count': 3}
Nodo: 1135712554, Data: {'y': 4.163176, 'x': -73.6507041, 'street_count': 3}
Nodo: 1135712557, Data: {'y': 4.1209463, 'x': -73.6336756, 'street_count': 3}
Nodo: 1135712558, Data: {'y': 4.1327145, 'x': -73.6319635, 'street_count': 4}
Nodo: 1135712559, Data: {'y': 4.1050724, 'x': -73.6450748, 'street_count': 3}
Nodo: 1135712560, Data: {'y': 4.149165, 'x': -73.6112104, 'street_count': 3}
Nodo: 1135712572, Data: {'y': 4.1471692, 'x': -73.6360192, 'street_count': 3}
Nodo: 1135712575, Data: {'y': 4.131029, 'x': -73.5877757, 'street_count': 3}
Nodo: 1135712577, Data: {'y': 4.146513, 'x': -73.639241, 'street_count': 4}
Nodo: 1135712584, Data: {'y': 4.1026306, 'x': -73.6530453, 'street_count': 4}
Nodo: 1135712602, Data: {'y': 4.1481538, 'x': -73.6177749, 'street_count': 3}
Nodo: 1135712613, Data: {'y': 4.1338143, 'x': -73.5893494, 'street_count': 4}
Nodo: 1135712615, Data: {'y': 4.1381068, 'x': -73.6155759, 'street_count': 3}
Nodo: 1135712640, Data: {'y': 4.1419406, 'x': -73.6356322, 'street_count': 4}
Nodo: 1135712642, Data: {'y': 4.121763, 'x': -73.651013, 'street_count': 3}
Nodo: 1135712644, Data: {'y': 4.1355548, 'x': -73.6182784, 'street_count': 5}
Nodo: 1135712646, Data: {'y': 4.161042, 'x': -73.654297, 'street_count': 3}
Nodo: 1135712656, Data: {'y': 4.1405122, 'x': -73.631389, 'street_count': 4}
Nodo: 1135712658, Data: {'y': 4.0998819, 'x': -73.6529271, 'street_count': 3}
Nodo: 1135712660, Data: {'y': 4.1490509, 'x': -73.6192627, 'street_count': 4}
Nodo: 1135712674, Data: {'y': 4.1395866, 'x': -73.645608, 'street_count': 3}
Nodo: 1135712676, Data: {'y': 4.1357095, 'x': -73.6121579, 'street_count': 4}
Nodo: 1135712704, Data: {'y': 4.1506088, 'x': -73.6218334, 'street_count': 4}
Nodo: 1135712709, Data: {'y': 4.127909, 'x': -73.633847, 'street_count': 3}
Nodo: 1135712715, Data: {'y': 4.1248681, 'x': -73.6129286, 'street_count': 1}
Nodo: 1135712732, Data: {'y': 4.1339467, 'x': -73.6146679, 'street_count': 3}
Nodo: 1135712741, Data: {'y': 4.150616, 'x': -73.632823, 'street_count': 4}
Nodo: 1135712742, Data: {'y': 4.134676, 'x': -73.628246, 'street_count': 4}
Nodo: 1135712744, Data: {'y': 4.1031513, 'x': -73.6467982, 'street_count': 3}
Nodo: 1135712745, Data: {'y': 4.1539317, 'x': -73.6156967, 'street_count': 4}
Nodo: 1135712761, Data: {'y': 4.133356, 'x': -73.5909295, 'street_count': 3}
Nodo: 1135712771, Data: {'y': 4.1305, 'x': -73.616061, 'street_count': 3}
Nodo: 1135712795, Data: {'y': 4.143569, 'x': -73.6321237, 'street_count': 3}
Nodo: 1135712797, Data: {'y': 4.1194932, 'x': -73.6271309, 'street_count': 3}
Nodo: 1135712806, Data: {'y': 4.1453184, 'x': -73.6081929, 'street_count': 4}
Nodo: 1135712808, Data: {'y': 4.1492127, 'x': -73.6078835, 'street_count': 3}
Nodo: 1135712815, Data: {'y': 4.1417347, 'x': -73.5848562, 'street_count': 1}
Nodo: 1135712830, Data: {'y': 4.1281158, 'x': -73.6261567, 'street_count': 3}
Nodo: 1135712832, Data: {'y': 4.1403924, 'x': -73.6217751, 'street_count': 3}
Nodo: 1135712833, Data: {'y': 4.1064601, 'x': -73.6544879, 'street_count': 3}
Nodo: 1135712865, Data: {'y': 4.1292456, 'x': -73.5892984, 'street_count': 4}
Nodo: 1135712870, Data: {'y': 4.1343025, 'x': -73.6108832, 'street_count': 3}
Nodo: 1135712872, Data: {'y': 4.1230933, 'x': -73.6308439, 'street_count': 3}
Nodo: 1135712894, Data: {'y': 4.1071605, 'x': -73.6609791, 'street_count': 3}
Nodo: 1135712896, Data: {'y': 4.1487933, 'x': -73.6214352, 'street_count': 4}
Nodo: 1135712899, Data: {'y': 4.131398, 'x': -73.637197, 'street_count': 4}
Nodo: 1135712911, Data: {'y': 4.1370564, 'x': -73.6159996, 'street_count': 3}
Nodo: 1135712915, Data: {'y': 4.1566181, 'x': -73.6350482, 'street_count': 4}
Nodo: 1135712932, Data: {'y': 4.1502063, 'x': -73.6268163, 'street_count': 3}
Nodo: 1135712937, Data: {'y': 4.1497674, 'x': -73.5844853, 'street_count': 3}
Nodo: 1135712940, Data: {'y': 4.1305724, 'x': -73.6188052, 'street_count': 3}
Nodo: 1135712950, Data: {'y': 4.1323181, 'x': -73.6183582, 'street_count': 3}
Nodo: 1135712951, Data: {'y': 4.1194582, 'x': -73.6305629, 'street_count': 1}
Nodo: 1135712955, Data: {'y': 4.1382676, 'x': -73.6321272, 'street_count': 4}
Nodo: 1135712960, Data: {'y': 4.1508945, 'x': -73.6231233, 'street_count': 3}
Nodo: 1135712967, Data: {'y': 4.136971, 'x': -73.590328, 'street_count': 3}
Nodo: 1135712970, Data: {'y': 4.1360515, 'x': -73.6173537, 'street_count': 4}
Nodo: 1135712976, Data: {'y': 4.14214, 'x': -73.627949, 'street_count': 3}
Nodo: 1135712977, Data: {'y': 4.1195585, 'x': -73.5967811, 'street_count': 3}
Nodo: 1135712981, Data: {'y': 4.1520968, 'x': -73.628342, 'highway': 'traffic_signals', 'street_count': 4}
Nodo: 1135712992, Data: {'y': 4.1426575, 'x': -73.6147908, 'street_count': 1}
Nodo: 1135713023, Data: {'y': 4.1571307, 'x': -73.651677, 'street_count': 3}
Nodo: 1135713025, Data: {'y': 4.1290489, 'x': -73.6290151, 'street_count': 3}
Nodo: 1135713030, Data: {'y': 4.099565, 'x': -73.6567146, 'street_count': 3}
Nodo: 1135713033, Data: {'y': 4.1411549, 'x': -73.6238003, 'street_count': 3}
Nodo: 1135713054, Data: {'y': 4.1289968, 'x': -73.5862983, 'street_count': 4}
Nodo: 1135713059, Data: {'y': 4.1358817, 'x': -73.6055504, 'street_count': 3}
Nodo: 1135713067, Data: {'y': 4.1358404, 'x': -73.6237959, 'street_count': 4}
Nodo: 1135713087, Data: {'y': 4.14968, 'x': -73.62514, 'street_count': 3}
Nodo: 1135713091, Data: {'y': 4.1420881, 'x': -73.5875608, 'street_count': 4}
Nodo: 1135713093, Data: {'y': 4.128815, 'x': -73.637622, 'street_count': 3}
Nodo: 1135713096, Data: {'y': 4.1423684, 'x': -73.6182497, 'street_count': 3}
Nodo: 1135713109, Data: {'y': 4.1315265, 'x': -73.6106886, 'street_count': 3}
Nodo: 1135713110, Data: {'y': 4.1614408, 'x': -73.6455867, 'street_count': 1}
Nodo: 1135713112, Data: {'y': 4.1214563, 'x': -73.6327515, 'street_count': 3}
Nodo: 1135713119, Data: {'y': 4.1073027, 'x': -73.6479026, 'street_count': 3}
Nodo: 1135713133, Data: {'y': 4.1313914, 'x': -73.5928082, 'street_count': 3}
Nodo: 1135713142, Data: {'y': 4.1187178, 'x': -73.5857916, 'street_count': 3}
Nodo: 1135713147, Data: {'y': 4.1048947, 'x': -73.6575956, 'street_count': 3}
Nodo: 1135713151, Data: {'y': 4.1488074, 'x': -73.6162291, 'street_count': 4}
Nodo: 1135713153, Data: {'y': 4.1432557, 'x': -73.6372812, 'street_count': 3}
Nodo: 1135713161, Data: {'y': 4.1389004, 'x': -73.5826592, 'street_count': 3}
Nodo: 1135713163, Data: {'y': 4.1377698, 'x': -73.615962, 'street_count': 4}
Nodo: 1135713165, Data: {'y': 4.1602205, 'x': -73.6489466, 'street_count': 3}
Nodo: 1135713168, Data: {'y': 4.1257947, 'x': -73.6268391, 'street_count': 3}
Nodo: 1135713186, Data: {'y': 4.143439, 'x': -73.6181406, 'street_count': 3}
Nodo: 1135713193, Data: {'y': 4.12202, 'x': -73.651235, 'street_count': 3}
Nodo: 1135713206, Data: {'y': 4.1407027, 'x': -73.6347905, 'street_count': 3}
Nodo: 1135713207, Data: {'y': 4.1010108, 'x': -73.6528323, 'street_count': 4}
Nodo: 1135713209, Data: {'y': 4.1511282, 'x': -73.6194304, 'street_count': 4}
Nodo: 1135713211, Data: {'y': 4.1556037, 'x': -73.6573141, 'street_count': 3}
Nodo: 1135713227, Data: {'y': 4.1427123, 'x': -73.6465529, 'street_count': 3}
Nodo: 1135713235, Data: {'y': 4.1600783, 'x': -73.6362716, 'street_count': 3}
Nodo: 1135713240, Data: {'y': 4.1250986, 'x': -73.628399, 'street_count': 1}
Nodo: 1135713241, Data: {'y': 4.1381179, 'x': -73.6240308, 'street_count': 3}
Nodo: 1135713250, Data: {'y': 4.0999704, 'x': -73.6486389, 'street_count': 4}
Nodo: 1135713264, Data: {'y': 4.1270543, 'x': -73.6159121, 'street_count': 3}
Nodo: 1135713273, Data: {'y': 4.133082, 'x': -73.6130743, 'street_count': 3}
Nodo: 1135713274, Data: {'y': 4.1022108, 'x': -73.6492999, 'street_count': 3}
Nodo: 1135713276, Data: {'y': 4.1497565, 'x': -73.6302663, 'street_count': 4}
Nodo: 1135713297, Data: {'y': 4.1331424, 'x': -73.5857644, 'street_count': 4}
Nodo: 1135713305, Data: {'y': 4.1399947, 'x': -73.623758, 'street_count': 3}
Nodo: 1135713311, Data: {'y': 4.1192837, 'x': -73.5903886, 'street_count': 3}
Nodo: 1135713313, Data: {'y': 4.1472586, 'x': -73.6249026, 'street_count': 4}
Nodo: 1135713314, Data: {'y': 4.1192386, 'x': -73.6248294, 'street_count': 3}
Nodo: 1135713318, Data: {'y': 4.1425761, 'x': -73.6157603, 'street_count': 3}
Nodo: 1135713320, Data: {'y': 4.106563, 'x': -73.6621576, 'street_count': 3}
Nodo: 1135713322, Data: {'y': 4.1484276, 'x': -73.6064284, 'street_count': 4}
Nodo: 1135713334, Data: {'y': 4.1414116, 'x': -73.5845782, 'street_count': 1}
Nodo: 1135713336, Data: {'y': 4.157777, 'x': -73.6525364, 'street_count': 3}
Nodo: 1135713337, Data: {'y': 4.1295679, 'x': -73.6303248, 'street_count': 3}
Nodo: 1135713359, Data: {'y': 4.1515809, 'x': -73.5918485, 'street_count': 3}
Nodo: 1135713361, Data: {'y': 4.1502306, 'x': -73.6121294, 'street_count': 1}
Nodo: 1135713365, Data: {'y': 4.1367858, 'x': -73.5867089, 'street_count': 3}
Nodo: 1135713366, Data: {'y': 4.1346833, 'x': -73.6105556, 'street_count': 3}
Nodo: 1135713382, Data: {'y': 4.1190749, 'x': -73.6286764, 'street_count': 4}
Nodo: 1135713392, Data: {'y': 4.1302448, 'x': -73.6353343, 'street_count': 3}
Nodo: 1135713394, Data: {'y': 4.141369, 'x': -73.583049, 'street_count': 1}
Nodo: 1135713402, Data: {'y': 4.13118, 'x': -73.6103411, 'street_count': 3}
Nodo: 1135713403, Data: {'y': 4.1604408, 'x': -73.6405566, 'street_count': 4}
Nodo: 1135713404, Data: {'y': 4.1521022, 'x': -73.6284609, 'highway': 'traffic_signals', 'street_count': 4}
Nodo: 1135713406, Data: {'y': 4.1217723, 'x': -73.6252173, 'street_count': 3}
Nodo: 1135713407, Data: {'y': 4.1459029, 'x': -73.6187551, 'street_count': 3}
Nodo: 1135713413, Data: {'y': 4.1461566, 'x': -73.6125513, 'street_count': 3}
Nodo: 1135713434, Data: {'y': 4.1324937, 'x': -73.6183871, 'street_count': 3}
Nodo: 1135713435, Data: {'y': 4.1157406, 'x': -73.584674, 'street_count': 4}
Nodo: 1135713437, Data: {'y': 4.1187285, 'x': -73.6307238, 'street_count': 3}
Nodo: 1135713440, Data: {'y': 4.1111501, 'x': -73.6628795, 'street_count': 3}
Nodo: 1135713442, Data: {'y': 4.1477135, 'x': -73.6146548, 'street_count': 3}
Nodo: 1135713460, Data: {'y': 4.1395781, 'x': -73.6110391, 'street_count': 3}
Nodo: 1135713465, Data: {'y': 4.1198494, 'x': -73.5991944, 'street_count': 3}
Nodo: 1135713466, Data: {'y': 4.140272, 'x': -73.627991, 'street_count': 3}
Nodo: 1135713486, Data: {'y': 4.1423462, 'x': -73.614872, 'street_count': 1}
Nodo: 1135713505, Data: {'y': 4.1406757, 'x': -73.6127972, 'street_count': 3}
Nodo: 1135713509, Data: {'y': 4.1312419, 'x': -73.632653, 'street_count': 4}
Nodo: 1135713513, Data: {'y': 4.1429715, 'x': -73.60168, 'street_count': 4}
Nodo: 1135713535, Data: {'y': 4.1363652, 'x': -73.6149346, 'street_count': 3}
Nodo: 1135713549, Data: {'y': 4.1378955, 'x': -73.6244228, 'street_count': 4}
Nodo: 1135713556, Data: {'y': 4.1280749, 'x': -73.6381984, 'street_count': 3}
Nodo: 1135713558, Data: {'y': 4.1414861, 'x': -73.5876301, 'street_count': 4}
Nodo: 1135713576, Data: {'y': 4.1314581, 'x': -73.6097111, 'street_count': 3}
Nodo: 1135713580, Data: {'y': 4.1207732, 'x': -73.6325759, 'street_count': 3}
Nodo: 1135713584, Data: {'y': 4.1334885, 'x': -73.6334816, 'street_count': 3}
Nodo: 1135713586, Data: {'y': 4.1063093, 'x': -73.6459075, 'street_count': 4}
Nodo: 1135713605, Data: {'y': 4.1365184, 'x': -73.6524029, 'street_count': 3}
Nodo: 1135713607, Data: {'y': 4.1289285, 'x': -73.6175386, 'street_count': 4}
Nodo: 1135713612, Data: {'y': 4.132293, 'x': -73.6201529, 'street_count': 3}
Nodo: 1135713613, Data: {'y': 4.1164867, 'x': -73.596335, 'street_count': 3}
Nodo: 1135713618, Data: {'y': 4.1186069, 'x': -73.624351, 'street_count': 4}
Nodo: 1135713624, Data: {'y': 4.1484931, 'x': -73.6163123, 'street_count': 3}
Nodo: 1135713638, Data: {'y': 4.138021, 'x': -73.6120243, 'street_count': 3}
Nodo: 1135713639, Data: {'y': 4.1594041, 'x': -73.6496918, 'street_count': 4}
Nodo: 1135713641, Data: {'y': 4.1271757, 'x': -73.6279523, 'street_count': 3}
Nodo: 1135713643, Data: {'y': 4.1088876, 'x': -73.6520582, 'street_count': 3}
Nodo: 1135713667, Data: {'y': 4.1327912, 'x': -73.6110311, 'street_count': 3}
Nodo: 1135713677, Data: {'y': 4.1246563, 'x': -73.6291005, 'street_count': 3}
Nodo: 1135713685, Data: {'y': 4.1501852, 'x': -73.6182019, 'street_count': 4}
Nodo: 1135713687, Data: {'y': 4.1460663, 'x': -73.5828488, 'street_count': 1}
Nodo: 1135713689, Data: {'y': 4.154125, 'x': -73.637885, 'street_count': 4}
Nodo: 1135713699, Data: {'y': 4.135236, 'x': -73.639198, 'street_count': 3}
Nodo: 1135713704, Data: {'y': 4.1563583, 'x': -73.6547517, 'street_count': 3}
Nodo: 1135713708, Data: {'y': 4.0996488, 'x': -73.6486092, 'street_count': 4}
Nodo: 1135713718, Data: {'y': 4.151145, 'x': -73.626835, 'street_count': 3}
Nodo: 1135713722, Data: {'y': 4.1476711, 'x': -73.6383642, 'street_count': 4}
Nodo: 1135713739, Data: {'y': 4.1275177, 'x': -73.6147694, 'street_count': 3}
Nodo: 1135713740, Data: {'y': 4.133218, 'x': -73.6168266, 'street_count': 3}
Nodo: 1135713741, Data: {'y': 4.103894, 'x': -73.652458, 'street_count': 3}
Nodo: 1135713744, Data: {'y': 4.1332848, 'x': -73.6272049, 'street_count': 3}
Nodo: 1135713757, Data: {'y': 4.150127, 'x': -73.6380249, 'street_count': 4}
Nodo: 1135713759, Data: {'y': 4.1342424, 'x': -73.5882144, 'street_count': 4}
Nodo: 1135713762, Data: {'y': 4.1383691, 'x': -73.6498503, 'street_count': 3}
Nodo: 1135713764, Data: {'y': 4.137617, 'x': -73.613622, 'street_count': 3}
Nodo: 1135713766, Data: {'y': 4.1293041, 'x': -73.6224572, 'street_count': 4}
Nodo: 1135713770, Data: {'y': 4.1190776, 'x': -73.599983, 'street_count': 3}
Nodo: 1135713779, Data: {'y': 4.1474828, 'x': -73.6245452, 'street_count': 3}
Nodo: 1135713781, Data: {'y': 4.158151, 'x': -73.633786, 'street_count': 3}
Nodo: 1135713785, Data: {'y': 4.1104889, 'x': -73.6633719, 'street_count': 3}
Nodo: 1135713787, Data: {'y': 4.1426624, 'x': -73.6144461, 'street_count': 4}
Nodo: 1135713805, Data: {'y': 4.1392458, 'x': -73.6151647, 'street_count': 4}
Nodo: 1135713807, Data: {'y': 4.1611009, 'x': -73.6532554, 'street_count': 3}
Nodo: 1135713830, Data: {'y': 4.1283889, 'x': -73.5878199, 'street_count': 3}
Nodo: 1135713843, Data: {'y': 4.1542548, 'x': -73.6197493, 'street_count': 4}
Nodo: 1135713848, Data: {'y': 4.130543, 'x': -73.632842, 'street_count': 3}
Nodo: 1135713851, Data: {'y': 4.1392426, 'x': -73.5880286, 'street_count': 3}
Nodo: 1135713864, Data: {'y': 4.1311694, 'x': -73.6100291, 'street_count': 4}
Nodo: 1135713867, Data: {'y': 4.151816, 'x': -73.634391, 'street_count': 3}
Nodo: 1135713870, Data: {'y': 4.102622, 'x': -73.6449142, 'street_count': 3}
Nodo: 1135713871, Data: {'y': 4.1459113, 'x': -73.6157369, 'street_count': 3}
Nodo: 1135713880, Data: {'y': 4.1528135, 'x': -73.6146145, 'street_count': 4}
Nodo: 1135713884, Data: {'y': 4.1416861, 'x': -73.6072732, 'street_count': 4}
Nodo: 1135713888, Data: {'y': 4.130123, 'x': -73.617652, 'street_count': 3}
Nodo: 1135713901, Data: {'y': 4.115959, 'x': -73.5884992, 'street_count': 4}
Nodo: 1135713908, Data: {'y': 4.1105354, 'x': -73.6623108, 'street_count': 3}
Nodo: 1135713910, Data: {'y': 4.1475558, 'x': -73.6138937, 'street_count': 3}
Nodo: 1135713920, Data: {'y': 4.13821, 'x': -73.6147831, 'street_count': 3}
Nodo: 1135713922, Data: {'y': 4.1421273, 'x': -73.6496222, 'street_count': 3}
Nodo: 1135713930, Data: {'y': 4.1085924, 'x': -73.6528009, 'street_count': 3}
Nodo: 1135713932, Data: {'y': 4.1470185, 'x': -73.6269948, 'street_count': 4}
Nodo: 1135713946, Data: {'y': 4.1486282, 'x': -73.6049773, 'street_count': 3}
Nodo: 1135713949, Data: {'y': 4.121646, 'x': -73.647461, 'street_count': 3}
Nodo: 1135713951, Data: {'y': 4.1407785, 'x': -73.6140095, 'street_count': 3}
Nodo: 1135713953, Data: {'y': 4.1593483, 'x': -73.6555988, 'street_count': 3}
Nodo: 1135713962, Data: {'y': 4.1313224, 'x': -73.6305753, 'street_count': 3}
Nodo: 1135713972, Data: {'y': 4.15651, 'x': -73.639547, 'street_count': 3}
Nodo: 1135713983, Data: {'y': 4.1295874, 'x': -73.5917553, 'street_count': 4}
Nodo: 1135713989, Data: {'y': 4.1363546, 'x': -73.6129178, 'street_count': 3}
Nodo: 1135714007, Data: {'y': 4.1536241, 'x': -73.621155, 'street_count': 4}
Nodo: 1135714008, Data: {'y': 4.1290946, 'x': -73.6357617, 'street_count': 4}
Nodo: 1135714016, Data: {'y': 4.125988, 'x': -73.613566, 'street_count': 3}
Nodo: 1135714029, Data: {'y': 4.130312, 'x': -73.6122461, 'street_count': 3}
Nodo: 1135714032, Data: {'y': 4.1231181, 'x': -73.6363757, 'street_count': 3}
Nodo: 1135714033, Data: {'y': 4.1085936, 'x': -73.6503315, 'street_count': 3}
Nodo: 1135714035, Data: {'y': 4.1330275, 'x': -73.6340213, 'street_count': 3}
Nodo: 1135714049, Data: {'y': 4.1437388, 'x': -73.6103085, 'street_count': 3}
Nodo: 1135714052, Data: {'y': 4.1258478, 'x': -73.6159496, 'street_count': 3}
Nodo: 1135714053, Data: {'y': 4.1190669, 'x': -73.5968509, 'street_count': 3}
Nodo: 1135714070, Data: {'y': 4.144998, 'x': -73.6095022, 'street_count': 3}
Nodo: 1135714073, Data: {'y': 4.151928, 'x': -73.61589, 'street_count': 3}
Nodo: 1135714074, Data: {'y': 4.1375816, 'x': -73.5845145, 'street_count': 3}
Nodo: 1135714076, Data: {'y': 4.1423035, 'x': -73.6397793, 'street_count': 3}
Nodo: 1135714078, Data: {'y': 4.1393523, 'x': -73.6168202, 'street_count': 4}
Nodo: 1135714092, Data: {'y': 4.1598244, 'x': -73.6498538, 'street_count': 3}
Nodo: 1135714093, Data: {'y': 4.1308984, 'x': -73.6283483, 'street_count': 3}
Nodo: 1135714095, Data: {'y': 4.1406194, 'x': -73.6256104, 'street_count': 4}
Nodo: 1135714096, Data: {'y': 4.1064313, 'x': -73.6549687, 'street_count': 3}
Nodo: 1135714098, Data: {'y': 4.1449338, 'x': -73.6333144, 'street_count': 3}
Nodo: 1135714115, Data: {'y': 4.1448575, 'x': -73.6149243, 'street_count': 1}
Nodo: 1135714117, Data: {'y': 4.1528496, 'x': -73.6069031, 'street_count': 4}
Nodo: 1135714118, Data: {'y': 4.139285, 'x': -73.636117, 'street_count': 4}
Nodo: 1135714120, Data: {'y': 4.1288958, 'x': -73.5883731, 'street_count': 4}
Nodo: 1135714124, Data: {'y': 4.1560204, 'x': -73.6572479, 'street_count': 3}
